source_id,target_id,source_kind,target_kind,relation,weight,evidence
PROP23,T92,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \mathcal, \text, equation"
PROP24,T92,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathcal, \text, equation"
PROP25,T92,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \text, equation"
PROP26,T92,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \text, equation"
PROP27,T92,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, equation"
PROP28,T92,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, equation, hamiltonian"
PROP29,T92,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP30,T92,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, equation"
D5597,T93,Definition,Theorem,semantic_overlap,2,"tokens: \cdot, \mathbf, equation, field, relation, strength"
D3843,T93,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, \times, equation, field, relation, strength"
D3041,T93,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \cdot, \end, \frac, \hat, \int_, \mathbf, \mathcal"
D3831,T93,Definition,Theorem,semantic_overlap,2,"tokens: \hat, \times, equation, field, relation, strength"
D4944,T93,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, equation, field, relation, strength"
L3,T93,Lemma,Theorem,result_to_result_overlap,1,"tokens: \text, equation, relation"
PROP3,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP4,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \times, equation"
PROP5,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \text, equation"
PROP6,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, field, helicity"
PROP7,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \mathbf, \times, equation"
PROP8,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \mathbf, \text, \times, equation"
PROP9,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \text, equation, relation"
PROP10,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \text, equation, relation"
PROP11,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \times, equation, relation"
PROP12,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \mathcal, equation, helicity, relation"
PROP13,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \text, equation, relation"
PROP14,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \text, equation"
PROP15,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \mathbf, \times, equation"
PROP16,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \mathbf, \times, equation, field"
PROP17,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \mathbf, \mathcal, \text, \times"
PROP18,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \mathbf, \mathcal, \text, \times"
PROP19,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \mathcal, \text, equation, helicity"
PROP20,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \mathbf, \mathcal, \text, \times"
PROP21,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \frac, \hat, \mathcal, equation, helicity, relation"
PROP23,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \mathcal, \text, equation, relation"
PROP24,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathcal, \text, equation, relation"
PROP25,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \text, equation, relation"
PROP26,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \text, equation, relation"
PROP27,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, equation"
PROP28,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, equation, field, relation"
PROP29,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP30,T93,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, equation"
D3387,T94,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, \frac, \mathcal, \text, curvature, equation, expressing"
D3710,T94,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, \frac, \mathcal, \text, curvature, equation, expressing"
D8010,T94,Definition,Theorem,semantic_overlap,2,"tokens: \tau, equation, expressing, magnitude, order, relation, scaling"
D6301,T94,Definition,Theorem,semantic_overlap,2,"tokens: \mathcal, \sim, equation, expressing, magnitude, order, relation, scaling"
D8011,T94,Definition,Theorem,semantic_overlap,2,"tokens: equation, expressing, magnitude, order, relation, scaling"
L3,T94,Lemma,Theorem,result_to_result_overlap,1,"tokens: \text, equation, expressing, magnitude, order, relation, scaling"
PROP1,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \tau_, equation, expressing"
PROP3,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \psi, equation, expressing"
PROP4,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \times, equation, expressing"
PROP5,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \sim, \text, equation"
PROP7,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \partial, \right, \sqrt, \times"
PROP8,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \partial, \right, \sqrt, \text"
PROP9,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \right, \text, equation, relation"
PROP10,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \right, \sqrt, \text, equation, relation"
PROP11,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \times, equation, expressing, relation"
PROP12,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \left, \mathcal, \right, equation, relation"
PROP13,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \right, \text, decoherence, equation"
PROP14,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \text, equation"
PROP15,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \partial, \right, \sqrt, \times"
PROP16,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \partial, \right, \sqrt, \times"
PROP17,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \mathcal, \text, \times, equation"
PROP18,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \mathcal, \text, \times, equation"
PROP19,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \mathcal, \right, \text, equation"
PROP20,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \mathcal, \text, \times, equation"
PROP21,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \frac, \left, \mathcal, \right, equation, relation"
PROP22,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \mathcal, \psi, equation"
PROP23,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \mathcal, \text, equation, relation, through"
PROP24,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathcal, \text, equation, expressing, relation, through"
PROP25,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \right, \text, accumulation, equation, expressing"
PROP26,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \right, \text, accumulation, equation, expressing"
PROP27,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing"
PROP28,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \right, \sim, equation, expressing"
PROP29,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing"
PROP30,T94,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing"
D3068,T95,Definition,Theorem,semantic_overlap,2,"tokens: 2\sqrt, \begin, \cos, \end, \leq, bound, classical, equation"
D8928,T95,Definition,Theorem,semantic_overlap,2,"tokens: 2\sqrt, \begin, \cos, \end, \leq, bound, classical, equation"
D5243,T95,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, \theta_1, \theta_2, equation, quantum"
D8046,T95,Definition,Theorem,semantic_overlap,2,"tokens: angles, equation, relation"
D8925,T95,Definition,Theorem,semantic_overlap,2,"tokens: 2\sqrt, \begin, \cos, \end, \leq, bound, classical, equation"
PROP3,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, bound, equation"
PROP4,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \pi, equation"
PROP5,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP7,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP8,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \phi_, equation, relation"
PROP9,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \phi_, \pi, equation, helix, phase, relation"
PROP10,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \phi_, \pi, equation, helix, phase, relation"
PROP11,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \pi, equation, relation"
PROP13,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, quantum, relation"
PROP14,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP15,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP16,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, relation"
PROP17,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP18,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, relation"
PROP19,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP20,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP21,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, equation, relation"
PROP23,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \phi_, classical, equation, helix, quantum, relation"
PROP24,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \phi_, classical, equation, helix, quantum, relation"
PROP25,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \phi_, \pi, equation, phase, quantum, relation"
PROP26,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \phi_, \pi, equation, phase, quantum, relation"
PROP27,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, helix"
PROP28,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, phase, quantum, relation"
PROP29,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, helix"
PROP30,T95,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, bound, equation, helix"
D3325,T96,Definition,Theorem,semantic_overlap,2,"tokens: 2\left, \begin, \cdot, \delta, \end, \frac, \in, \item"
D4343,T96,Definition,Theorem,semantic_overlap,2,"tokens: 2\left, \begin, \cdot, \delta, \end, \frac, \in, \item"
D3044,T96,Definition,Theorem,semantic_overlap,2,"tokens: 2\left, \begin, \cdot, \delta, \end, \frac, \item, \lambda_\text"
D3324,T96,Definition,Theorem,semantic_overlap,2,"tokens: 2\left, \begin, \cdot, \delta, \end, \frac, \in, \lambda_\text"
D4341,T96,Definition,Theorem,semantic_overlap,2,"tokens: 2\left, \begin, \cdot, \delta, \end, \frac, \in, \lambda_\text"
L1,T96,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms, topological"
L2,T96,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms, topological"
L3,T96,Lemma,Theorem,result_to_result_overlap,1,"tokens: \text, equation, expressing, terms"
PROP1,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \omega_, coupling, equation, expressing, resonance, terms"
PROP3,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, bound, equation, expressing, inequality, terms"
PROP4,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathbb, equation, expressing, terms"
PROP5,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \omega_, \text, equation, parameters, rad"
PROP6,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \textbf, acoustic, coupling, critical, equation, expressing, field, gyro"
PROP7,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \omega_\text, \right, \section, \sqrt"
PROP8,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \omega_, \omega_\text, \right, \section"
PROP9,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \right, \subsection, \text, align, angular"
PROP10,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \right, \sqrt, \subsection, \text, align"
PROP11,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathbb, equation, expressing, flux, magnetic, terms"
PROP12,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \lambda_g, \mathcal, \right, equation, helicity, magnetic"
PROP13,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \right, \text, equation, quantum, system"
PROP14,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \text, coupling, equation, topological"
PROP15,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \omega_\text, \right, \section, \sqrt"
PROP16,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \omega_, \omega_\text, \right, \section"
PROP17,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \mathcal, \omega_, \text, coupling"
PROP18,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \mathcal, \omega_, \text, angular"
PROP19,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \lambda_g, \mathcal, \right, \text, equation"
PROP20,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \mathcal, \omega_, \text, coupling"
PROP21,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \frac, \lambda_g, \mathcal, \right, equation, helicity, magnetic"
PROP22,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \mathcal, \textbf, equation, quantum"
PROP23,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \mathcal, \text, equation, quantum, sphere, system"
PROP24,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathcal, \subsection, \text, equation, expressing, quantum"
PROP25,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \right, \subsection, \text, align, equation"
PROP26,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \right, \subsection, \text, align, equation"
PROP27,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \item, equation, expressing, linking, spectrum"
PROP28,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \right, characterized, equation, expressing, field"
PROP29,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \item, equation, expressing, linking, spectrum, terms"
PROP30,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \item, bound, equation, expressing, inequality"
PROP39,T96,Proposition,Theorem,result_to_result_overlap,1,"tokens: angular, equation, magnetic, momentum"
D3832,T97,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, \frac, \times, \vec, energy, equation, relation"
D3835,T97,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, \frac, \times, \vec, energy, equation, relation"
D3041,T97,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, \frac, \times, d\mathcal, equation, helicity, ideal"
D3042,T97,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, \frac, \textbf, \times, d\mathcal, equation, helicity"
D3409,T97,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, \frac, \textbf, \times, d\mathcal, equation, helicity"
PROP3,T97,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP4,T97,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \times, equation"
PROP5,T97,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP6,T97,Proposition,Theorem,result_to_result_overlap,1,"tokens: \textbf, equation, helicity"
